,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
176,filter57$\longleftrightarrow$filter86,9775,M1528_1.02,0.044497800000000004,M0404_1.02,0.010442100000000001,396.0,234.0,441.0,1198.0,0.0018163733255006926,0.014782827322755944,RFX7,ZNF202,RFX7$\longleftrightarrow$ZNF202,RFX,C2H2 ZF,RFX$\longleftrightarrow$C2H2 ZF
177,filter57$\longleftrightarrow$filter96,9785,M1528_1.02,0.044497800000000004,M0756_1.02,0.0341843,216.0,174.0,671.0,1907.0,0.00037075824717782514,0.003548686080130612,RFX7,FOXN3,RFX7$\longleftrightarrow$FOXN3,RFX,Forkhead,RFX$\longleftrightarrow$Forkhead
178,filter57$\longleftrightarrow$filter108,9797,M1528_1.02,0.044497800000000004,M6461_1.02,0.0283823,408.0,174.0,603.0,1961.0,0.0006530826388278398,0.005895429622086859,RFX7,RXRB,RFX7$\longleftrightarrow$RXRB,RFX,Nuclear receptor,RFX$\longleftrightarrow$Nuclear receptor
179,filter57$\longleftrightarrow$filter129,9818,M1528_1.02,0.044497800000000004,M6257_1.02,0.017952700000000002,300.0,132.0,546.0,1287.0,0.00020843705886987519,0.0021204954163863217,RFX7,GATA5,RFX7$\longleftrightarrow$GATA5,RFX,GATA,RFX$\longleftrightarrow$GATA
180,filter57$\longleftrightarrow$filter143,9832,M1528_1.02,0.044497800000000004,M0607_1.02,0.00131189,258.0,318.0,787.0,2223.0,1.586886785966898e-07,2.75545027521425e-06,RFX7,KDM2B,RFX7$\longleftrightarrow$KDM2B,RFX,CxxC,RFX$\longleftrightarrow$CxxC
181,filter57$\longleftrightarrow$filter153,9842,M1528_1.02,0.044497800000000004,M1007_1.02,0.0153505,114.0,492.0,627.0,1821.0,0.00018482061984718468,0.001902610198830382,RFX7,HOXA11,RFX7$\longleftrightarrow$HOXA11,RFX,Homeodomain,Homeodomain$\longleftrightarrow$RFX
182,filter57$\longleftrightarrow$filter159,9848,M1528_1.02,0.044497800000000004,M1605_1.02,0.00383922,390.0,366.0,501.0,1179.0,0.003025125677965209,0.023260037042438057,RFX7,SOX1,RFX7$\longleftrightarrow$SOX1,RFX,Sox,RFX$\longleftrightarrow$Sox
183,filter57$\longleftrightarrow$filter167,9856,M1528_1.02,0.044497800000000004,M1605_1.02,0.036521899999999996,102.0,48.0,606.0,1592.0,1.0583478981709476e-07,1.8938907217359432e-06,RFX7,SOX1,RFX7$\longleftrightarrow$SOX1,RFX,Sox,RFX$\longleftrightarrow$Sox
184,filter57$\longleftrightarrow$filter171,9860,M1528_1.02,0.044497800000000004,M1605_1.02,0.00593429,372.0,354.0,620.0,1461.0,4.789419995665334e-05,0.0005515316463758363,RFX7,SOX1,RFX7$\longleftrightarrow$SOX1,RFX,Sox,RFX$\longleftrightarrow$Sox
185,filter57$\longleftrightarrow$filter175,9864,M1528_1.02,0.044497800000000004,M0607_1.02,0.00325007,252.0,294.0,294.0,761.0,0.00262302797054027,0.020444823182836202,RFX7,KDM2B,RFX7$\longleftrightarrow$KDM2B,RFX,CxxC,RFX$\longleftrightarrow$CxxC
186,filter57$\longleftrightarrow$filter189,9878,M1528_1.02,0.044497800000000004,M0408_1.02,0.00263428,426.0,276.0,183.0,520.0,0.0014664889090289905,0.012266280245951609,RFX7,ZKSCAN1,RFX7$\longleftrightarrow$ZKSCAN1,RFX,C2H2 ZF,RFX$\longleftrightarrow$C2H2 ZF
187,filter57$\longleftrightarrow$filter199,9888,M1528_1.02,0.044497800000000004,M1668_1.02,0.048857300000000006,426.0,360.0,574.0,1392.0,2.4703995136545136e-07,4.141405216698497e-06,RFX7,PRKRIR,RFX7$\longleftrightarrow$PRKRIR,RFX,THAP finger,RFX$\longleftrightarrow$THAP finger
188,filter61$\longleftrightarrow$filter62,10309,M4850_1.02,0.00399753,M0199_1.02,0.007157600000000001,354.0,264.0,575.0,1389.0,2.5978524271266244e-10,6.518873322495927e-09,TCF15,HES2,TCF15$\longleftrightarrow$HES2,bHLH,bHLH,bHLH$\longleftrightarrow$bHLH
189,filter61$\longleftrightarrow$filter78,10325,M4850_1.02,0.00399753,M0408_1.02,0.00396541,6.0,198.0,406.0,901.0,2.710599967371127e-07,4.525019190496482e-06,TCF15,ZKSCAN1,ZKSCAN1$\longleftrightarrow$TCF15,bHLH,C2H2 ZF,C2H2 ZF$\longleftrightarrow$bHLH
190,filter61$\longleftrightarrow$filter84,10331,M4850_1.02,0.00399753,M6257_1.02,0.0136718,288.0,18.0,549.0,1067.0,7.199331298305888e-16,2.8941311819189665e-14,TCF15,GATA5,TCF15$\longleftrightarrow$GATA5,bHLH,GATA,bHLH$\longleftrightarrow$GATA
191,filter61$\longleftrightarrow$filter86,10333,M4850_1.02,0.00399753,M0404_1.02,0.010442100000000001,498.0,426.0,418.0,1251.0,7.675219790653693e-05,0.0008503852929522152,TCF15,ZNF202,ZNF202$\longleftrightarrow$TCF15,bHLH,C2H2 ZF,C2H2 ZF$\longleftrightarrow$bHLH
192,filter61$\longleftrightarrow$filter96,10343,M4850_1.02,0.00399753,M0756_1.02,0.0341843,294.0,294.0,645.0,2010.0,9.576120146153528e-09,1.9424588663436197e-07,TCF15,FOXN3,TCF15$\longleftrightarrow$FOXN3,bHLH,Forkhead,bHLH$\longleftrightarrow$Forkhead
193,filter61$\longleftrightarrow$filter104,10351,M4850_1.02,0.00399753,M0632_1.02,0.0239745,702.0,462.0,384.0,773.0,0.0006277355168099387,0.005685620868912595,TCF15,DMRTA2,DMRTA2$\longleftrightarrow$TCF15,bHLH,DM,DM$\longleftrightarrow$bHLH
194,filter61$\longleftrightarrow$filter108,10355,M4850_1.02,0.00399753,M6461_1.02,0.0283823,126.0,276.0,572.0,1895.0,0.0003964894447719802,0.0037608866049200274,TCF15,RXRB,TCF15$\longleftrightarrow$RXRB,bHLH,Nuclear receptor,bHLH$\longleftrightarrow$Nuclear receptor
195,filter61$\longleftrightarrow$filter129,10376,M4850_1.02,0.00399753,M6257_1.02,0.017952700000000002,24.0,462.0,499.0,1074.0,4.674888284611166e-07,7.496019498426881e-06,TCF15,GATA5,TCF15$\longleftrightarrow$GATA5,bHLH,GATA,bHLH$\longleftrightarrow$GATA
196,filter61$\longleftrightarrow$filter133,10380,M4850_1.02,0.00399753,M5502_1.02,0.0139477,486.0,294.0,413.0,1089.0,2.2149607496507786e-06,3.173182430331234e-05,TCF15,GSX1,TCF15$\longleftrightarrow$GSX1,bHLH,Homeodomain,Homeodomain$\longleftrightarrow$bHLH
197,filter61$\longleftrightarrow$filter143,10390,M4850_1.02,0.00399753,M0607_1.02,0.00131189,18.0,234.0,737.0,2237.0,3.2227662353164035e-11,8.969206337980574e-10,TCF15,KDM2B,TCF15$\longleftrightarrow$KDM2B,bHLH,CxxC,bHLH$\longleftrightarrow$CxxC
198,filter61$\longleftrightarrow$filter153,10400,M4850_1.02,0.00399753,M1007_1.02,0.0153505,216.0,318.0,586.0,1744.0,6.149242676466186e-06,8.179397060093626e-05,TCF15,HOXA11,TCF15$\longleftrightarrow$HOXA11,bHLH,Homeodomain,Homeodomain$\longleftrightarrow$bHLH
199,filter61$\longleftrightarrow$filter159,10406,M4850_1.02,0.00399753,M1605_1.02,0.00383922,528.0,426.0,461.0,1135.0,0.0032317786393629678,0.02471528176198451,TCF15,SOX1,TCF15$\longleftrightarrow$SOX1,bHLH,Sox,bHLH$\longleftrightarrow$Sox
200,filter61$\longleftrightarrow$filter160,10407,M4850_1.02,0.00399753,M1110_1.02,0.0410347,120.0,162.0,547.0,1461.0,0.0007953067622932759,0.007053378851865706,TCF15,HHEX,TCF15$\longleftrightarrow$HHEX,bHLH,Homeodomain,Homeodomain$\longleftrightarrow$bHLH
201,filter61$\longleftrightarrow$filter167,10414,M4850_1.02,0.00399753,M1605_1.02,0.036521899999999996,108.0,306.0,533.0,1552.0,1.3171740206438551e-10,3.412818468332301e-09,TCF15,SOX1,TCF15$\longleftrightarrow$SOX1,bHLH,Sox,bHLH$\longleftrightarrow$Sox
202,filter61$\longleftrightarrow$filter171,10418,M4850_1.02,0.00399753,M1605_1.02,0.00593429,762.0,456.0,560.0,1257.0,4.5079769593543447e-10,1.1006654418919278e-08,TCF15,SOX1,TCF15$\longleftrightarrow$SOX1,bHLH,Sox,bHLH$\longleftrightarrow$Sox
203,filter61$\longleftrightarrow$filter199,10446,M4850_1.02,0.00399753,M1668_1.02,0.048857300000000006,558.0,480.0,521.0,1312.0,1.4177147681697862e-07,2.4899475879797507e-06,TCF15,PRKRIR,TCF15$\longleftrightarrow$PRKRIR,bHLH,THAP finger,bHLH$\longleftrightarrow$THAP finger
204,filter62$\longleftrightarrow$filter63,10447,M0199_1.02,0.007157600000000001,M4850_1.02,0.0251043,528.0,66.0,914.0,1546.0,0.0018539545170433078,0.015057894259038687,HES2,TCF15,TCF15$\longleftrightarrow$HES2,bHLH,bHLH,bHLH$\longleftrightarrow$bHLH
205,filter62$\longleftrightarrow$filter78,10462,M0199_1.02,0.007157600000000001,M0408_1.02,0.00396541,228.0,342.0,710.0,1208.0,2.0194510114022922e-09,4.5253441076457455e-08,HES2,ZKSCAN1,HES2$\longleftrightarrow$ZKSCAN1,bHLH,C2H2 ZF,C2H2 ZF$\longleftrightarrow$bHLH
206,filter62$\longleftrightarrow$filter84,10468,M0199_1.02,0.007157600000000001,M6257_1.02,0.0136718,336.0,258.0,964.0,1516.0,1.6398149116701466e-25,1.032616358459628e-23,HES2,GATA5,HES2$\longleftrightarrow$GATA5,bHLH,GATA,bHLH$\longleftrightarrow$GATA
207,filter62$\longleftrightarrow$filter86,10470,M0199_1.02,0.007157600000000001,M0404_1.02,0.010442100000000001,336.0,360.0,709.0,1510.0,8.959894556138967e-06,0.00011683679015243074,HES2,ZNF202,ZNF202$\longleftrightarrow$HES2,bHLH,C2H2 ZF,C2H2 ZF$\longleftrightarrow$bHLH
