,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
376,filter71$\longleftrightarrow$filter189,11761,M4459_1.02,0.025375400000000003,M1605_1.02,0.0375479,150.0,336.0,194.0,177.0,0.0003279658020405582,0.0004144164938051198,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
377,filter71$\longleftrightarrow$filter193,11765,M4459_1.02,0.025375400000000003,M0891_1.02,0.00465549,78.0,210.0,297.0,252.0,5.994536473618459e-08,1.5400007744574295e-07,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
378,filter71$\longleftrightarrow$filter194,11766,M4459_1.02,0.025375400000000003,M0891_1.02,0.0207727,546.0,144.0,213.0,254.0,4.895727901262069e-07,1.0008414842464459e-06,EGR1,TLX2,TLX2$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
379,filter71$\longleftrightarrow$filter195,11767,M4459_1.02,0.025375400000000003,M4604_1.02,0.0263842,126.0,6.0,261.0,107.0,0.0017741598417772484,0.002039418843039719,EGR1,ZNF263,EGR1$\longleftrightarrow$ZNF263,C2H2 ZF,C2H2 ZF,C2H2 ZF$\longleftrightarrow$C2H2 ZF
380,filter71$\longleftrightarrow$filter196,11768,M4459_1.02,0.025375400000000003,M1605_1.02,0.0329541,24.0,156.0,134.0,231.0,6.844110502052438e-06,1.107599861359278e-05,EGR1,SOX1,SOX1$\longleftrightarrow$EGR1,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
381,filter71$\longleftrightarrow$filter197,11769,M4459_1.02,0.025375400000000003,M1110_1.02,0.00768872,18.0,210.0,274.0,271.0,2.3240169120967288e-07,5.154944830107239e-07,EGR1,HHEX,HHEX$\longleftrightarrow$EGR1,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
382,filter71$\longleftrightarrow$filter199,11771,M4459_1.02,0.025375400000000003,M0607_1.02,0.039024500000000004,144.0,60.0,184.0,256.0,3.7576979452673747e-07,7.921028185288779e-07,EGR1,KDM2B,EGR1$\longleftrightarrow$KDM2B,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
383,filter72$\longleftrightarrow$filter101,11800,M0607_1.02,0.00078501,M1110_1.02,0.00439645,438.0,96.0,172.0,378.0,9.257253035702837e-09,2.8719138803744758e-08,KDM2B,HHEX,KDM2B$\longleftrightarrow$HHEX,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
384,filter72$\longleftrightarrow$filter109,11808,M0607_1.02,0.00078501,M1605_1.02,0.00402327,84.0,276.0,126.0,359.0,0.004170258641281196,0.004589880102074014,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
385,filter72$\longleftrightarrow$filter117,11816,M0607_1.02,0.00078501,M1605_1.02,0.0443084,18.0,42.0,97.0,245.0,0.00038675453197383413,0.00048238231789683153,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
386,filter72$\longleftrightarrow$filter130,11829,M0607_1.02,0.00078501,M0891_1.02,0.040161,66.0,408.0,186.0,375.0,5.661992021826634e-08,1.4652130573556245e-07,KDM2B,TLX2,TLX2$\longleftrightarrow$KDM2B,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
387,filter72$\longleftrightarrow$filter133,11832,M0607_1.02,0.00078501,M0609_1.02,0.00486299,102.0,450.0,205.0,330.0,4.097363628249094e-21,1.0603177584322654e-19,KDM2B,DNMT1,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
388,filter72$\longleftrightarrow$filter135,11834,M0607_1.02,0.00078501,M1110_1.02,0.027917599999999997,150.0,48.0,167.0,310.0,8.169652994874264e-05,0.00011084401314017383,KDM2B,HHEX,KDM2B$\longleftrightarrow$HHEX,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
389,filter72$\longleftrightarrow$filter160,11859,M0607_1.02,0.00078501,M1605_1.02,0.013323500000000002,36.0,222.0,136.0,336.0,0.0013858125631123893,0.0016145832314739144,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
390,filter72$\longleftrightarrow$filter161,11860,M0607_1.02,0.00078501,M4459_1.02,0.0224206,498.0,66.0,164.0,247.0,1.7484295645043437e-05,2.6338150988250475e-05,KDM2B,EGR1,EGR1$\longleftrightarrow$KDM2B,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
391,filter72$\longleftrightarrow$filter193,11892,M0607_1.02,0.00078501,M0891_1.02,0.00465549,168.0,42.0,158.0,347.0,0.00015918618449766494,0.00020825714149447902,KDM2B,TLX2,TLX2$\longleftrightarrow$KDM2B,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
392,filter73$\longleftrightarrow$filter101,11926,M1605_1.02,0.00441184,M1110_1.02,0.00439645,96.0,168.0,163.0,459.0,1.8464917697107715e-06,3.333739820186832e-06,SOX1,HHEX,SOX1$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
393,filter73$\longleftrightarrow$filter102,11927,M1605_1.02,0.00441184,M4604_1.02,0.0389065,72.0,492.0,138.0,270.0,3.352003112337502e-07,7.179963597961148e-07,SOX1,ZNF263,SOX1$\longleftrightarrow$ZNF263,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
394,filter73$\longleftrightarrow$filter130,11955,M1605_1.02,0.00441184,M0891_1.02,0.040161,36.0,30.0,182.0,454.0,1.2384803135219619e-07,2.9337010876967174e-07,SOX1,TLX2,SOX1$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
395,filter73$\longleftrightarrow$filter133,11958,M1605_1.02,0.00441184,M0609_1.02,0.00486299,48.0,78.0,199.0,394.0,1.267868472910169e-18,2.1466092283367383e-17,SOX1,DNMT1,SOX1$\longleftrightarrow$DNMT1,Sox,CxxC,Sox$\longleftrightarrow$CxxC
396,filter73$\longleftrightarrow$filter138,11963,M1605_1.02,0.00441184,M0607_1.02,0.047259300000000004,156.0,480.0,177.0,398.0,2.017901981982858e-09,7.216833717585886e-09,SOX1,KDM2B,SOX1$\longleftrightarrow$KDM2B,Sox,CxxC,Sox$\longleftrightarrow$CxxC
397,filter73$\longleftrightarrow$filter161,11986,M1605_1.02,0.00441184,M4459_1.02,0.0224206,96.0,204.0,170.0,298.0,0.002689934719791372,0.0030254636795392005,SOX1,EGR1,SOX1$\longleftrightarrow$EGR1,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
398,filter76$\longleftrightarrow$filter101,12298,M0891_1.02,0.013793000000000001,M1110_1.02,0.00439645,414.0,36.0,162.0,377.0,5.412528140450845e-07,1.092498043040641e-06,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
399,filter76$\longleftrightarrow$filter133,12330,M0891_1.02,0.013793000000000001,M0609_1.02,0.00486299,396.0,276.0,197.0,319.0,3.3736743330614033e-22,1.052784843346514e-20,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
400,filter78$\longleftrightarrow$filter101,12541,M0714_1.02,0.0119414,M1110_1.02,0.00439645,36.0,420.0,127.0,256.0,3.890681799095996e-06,6.548937158393734e-06,ENSG00000235187,HHEX,ENSG00000235187$\longleftrightarrow$HHEX,Ets,Homeodomain,Homeodomain$\longleftrightarrow$Ets
401,filter79$\longleftrightarrow$filter101,12661,M0891_1.02,0.0344966,M1110_1.02,0.00439645,294.0,390.0,173.0,326.0,5.875602552735754e-08,1.5131102690419016e-07,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
402,filter79$\longleftrightarrow$filter133,12693,M0891_1.02,0.0344966,M0609_1.02,0.00486299,240.0,270.0,214.0,283.0,1.686693330080465e-24,1.0324509364704076e-22,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
403,filter80$\longleftrightarrow$filter101,12780,M0747_1.02,0.0218267,M1110_1.02,0.00439645,330.0,366.0,87.0,321.0,3.1043940706216576e-06,5.312519530531578e-06,FOXK2,HHEX,FOXK2$\longleftrightarrow$HHEX,Forkhead,Homeodomain,Forkhead$\longleftrightarrow$Homeodomain
404,filter80$\longleftrightarrow$filter130,12809,M0747_1.02,0.0218267,M0891_1.02,0.040161,312.0,180.0,95.0,327.0,0.00014900841713432142,0.00019542389441225592,FOXK2,TLX2,FOXK2$\longleftrightarrow$TLX2,Forkhead,Homeodomain,Forkhead$\longleftrightarrow$Homeodomain
405,filter80$\longleftrightarrow$filter133,12812,M0747_1.02,0.0218267,M0609_1.02,0.00486299,444.0,24.0,110.0,289.0,5.023052463699121e-13,3.6254820843433802e-12,FOXK2,DNMT1,FOXK2$\longleftrightarrow$DNMT1,Forkhead,CxxC,Forkhead$\longleftrightarrow$CxxC
406,filter80$\longleftrightarrow$filter138,12817,M0747_1.02,0.0218267,M0607_1.02,0.047259300000000004,102.0,564.0,97.0,284.0,6.959958401620905e-05,9.53661110303889e-05,FOXK2,KDM2B,FOXK2$\longleftrightarrow$KDM2B,Forkhead,CxxC,Forkhead$\longleftrightarrow$CxxC
407,filter80$\longleftrightarrow$filter161,12840,M0747_1.02,0.0218267,M4459_1.02,0.0224206,132.0,246.0,85.0,200.0,0.0029933536584281478,0.0033454510866491546,FOXK2,EGR1,FOXK2$\longleftrightarrow$EGR1,Forkhead,C2H2 ZF,Forkhead$\longleftrightarrow$C2H2 ZF
408,filter81$\longleftrightarrow$filter101,12898,M1605_1.02,0.00109332,M1110_1.02,0.00439645,276.0,168.0,218.0,422.0,9.659248204913016e-11,4.63731327846729e-10,SOX1,HHEX,SOX1$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
409,filter81$\longleftrightarrow$filter102,12899,M1605_1.02,0.00109332,M4604_1.02,0.0389065,300.0,276.0,177.0,254.0,2.0667986827264942e-11,1.152122628216888e-10,SOX1,ZNF263,SOX1$\longleftrightarrow$ZNF263,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
410,filter81$\longleftrightarrow$filter130,12927,M1605_1.02,0.00109332,M0891_1.02,0.040161,42.0,24.0,247.0,419.0,4.953073405363083e-14,4.2380732928147025e-13,SOX1,TLX2,SOX1$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
411,filter81$\longleftrightarrow$filter133,12930,M1605_1.02,0.00109332,M0609_1.02,0.00486299,156.0,288.0,268.0,367.0,3.6264860637134226e-27,5.018741365565141e-25,SOX1,DNMT1,SOX1$\longleftrightarrow$DNMT1,Sox,CxxC,Sox$\longleftrightarrow$CxxC
412,filter81$\longleftrightarrow$filter135,12932,M1605_1.02,0.00109332,M1110_1.02,0.027917599999999997,156.0,144.0,216.0,345.0,8.328866831773255e-08,2.061491689388357e-07,SOX1,HHEX,SOX1$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
413,filter81$\longleftrightarrow$filter138,12935,M1605_1.02,0.00109332,M0607_1.02,0.047259300000000004,306.0,12.0,225.0,368.0,4.802408749035897e-15,4.7472257913606386e-14,SOX1,KDM2B,SOX1$\longleftrightarrow$KDM2B,Sox,CxxC,Sox$\longleftrightarrow$CxxC
414,filter81$\longleftrightarrow$filter161,12958,M1605_1.02,0.00109332,M4459_1.02,0.0224206,276.0,150.0,205.0,271.0,4.5296661186406e-07,9.338035787327094e-07,SOX1,EGR1,SOX1$\longleftrightarrow$EGR1,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
415,filter81$\longleftrightarrow$filter197,12994,M1605_1.02,0.00109332,M1110_1.02,0.00768872,276.0,360.0,188.0,428.0,4.4875409249480066e-08,1.195300649716277e-07,SOX1,HHEX,SOX1$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
416,filter83$\longleftrightarrow$filter101,13131,M0931_1.02,0.000539375,M1110_1.02,0.00439645,54.0,144.0,139.0,406.0,3.502795688740427e-06,5.93368742802596e-06,LHX5,HHEX,LHX5$\longleftrightarrow$HHEX,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
417,filter83$\longleftrightarrow$filter130,13160,M0931_1.02,0.000539375,M0891_1.02,0.040161,36.0,36.0,156.0,407.0,9.495437058596035e-10,3.6239779565361127e-09,LHX5,TLX2,LHX5$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
418,filter83$\longleftrightarrow$filter133,13163,M0931_1.02,0.000539375,M0609_1.02,0.00486299,24.0,30.0,163.0,351.0,3.9510406881296545e-15,3.9423706928892443e-14,LHX5,DNMT1,LHX5$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
419,filter90$\longleftrightarrow$filter101,13915,M0607_1.02,0.0174315,M1110_1.02,0.00439645,336.0,78.0,345.0,403.0,5.130983184552054e-13,3.695004406431943e-12,KDM2B,HHEX,KDM2B$\longleftrightarrow$HHEX,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
420,filter90$\longleftrightarrow$filter102,13916,M0607_1.02,0.0174315,M4604_1.02,0.0389065,42.0,240.0,256.0,234.0,1.1828443013194284e-08,3.5822962998094574e-08,KDM2B,ZNF263,KDM2B$\longleftrightarrow$ZNF263,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
421,filter90$\longleftrightarrow$filter109,13923,M0607_1.02,0.0174315,M1605_1.02,0.00402327,66.0,72.0,251.0,385.0,1.8483562359456e-14,1.6809479711470982e-13,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
422,filter90$\longleftrightarrow$filter117,13931,M0607_1.02,0.0174315,M1605_1.02,0.0443084,132.0,114.0,170.0,262.0,3.274850315993424e-09,1.1160437425917629e-08,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
423,filter90$\longleftrightarrow$filter130,13944,M0607_1.02,0.0174315,M0891_1.02,0.040161,294.0,366.0,398.0,398.0,1.7645182419715046e-12,1.1556505276122015e-11,KDM2B,TLX2,TLX2$\longleftrightarrow$KDM2B,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
424,filter90$\longleftrightarrow$filter133,13947,M0607_1.02,0.0174315,M0609_1.02,0.00486299,156.0,42.0,440.0,355.0,4.0807784225625165e-22,1.2489536268285084e-20,KDM2B,DNMT1,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
425,filter90$\longleftrightarrow$filter135,13949,M0607_1.02,0.0174315,M1110_1.02,0.027917599999999997,144.0,24.0,366.0,330.0,0.00015312034253956867,0.0002005687449808424,KDM2B,HHEX,KDM2B$\longleftrightarrow$HHEX,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
426,filter90$\longleftrightarrow$filter143,13957,M0607_1.02,0.0174315,M0632_1.02,0.016274200000000003,36.0,180.0,189.0,399.0,3.3424534052263187e-10,1.4299770415101308e-09,KDM2B,DMRTA2,KDM2B$\longleftrightarrow$DMRTA2,CxxC,DM,DM$\longleftrightarrow$CxxC
427,filter90$\longleftrightarrow$filter151,13965,M0607_1.02,0.0174315,M1507_1.02,0.00163482,18.0,108.0,295.0,368.0,9.106976645638781e-15,8.67889421049947e-14,KDM2B,LCOR,KDM2B$\longleftrightarrow$LCOR,CxxC,Pipsqueak,CxxC$\longleftrightarrow$Pipsqueak
428,filter90$\longleftrightarrow$filter155,13969,M0607_1.02,0.0174315,M0609_1.02,0.0062106,18.0,426.0,254.0,314.0,2.0814304826004336e-06,3.7095146842761367e-06,KDM2B,DNMT1,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
429,filter90$\longleftrightarrow$filter160,13974,M0607_1.02,0.0174315,M1605_1.02,0.013323500000000002,264.0,450.0,256.0,357.0,9.605267288255416e-11,4.618363410652113e-10,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
430,filter90$\longleftrightarrow$filter161,13975,M0607_1.02,0.0174315,M4459_1.02,0.0224206,12.0,126.0,359.0,262.0,0.001412508150871041,0.0016438806011782536,KDM2B,EGR1,EGR1$\longleftrightarrow$KDM2B,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
431,filter90$\longleftrightarrow$filter186,14000,M0607_1.02,0.0174315,M0891_1.02,0.030916500000000003,450.0,114.0,149.0,302.0,3.2159332397921795e-08,8.839650692796639e-08,KDM2B,TLX2,TLX2$\longleftrightarrow$KDM2B,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
432,filter90$\longleftrightarrow$filter193,14007,M0607_1.02,0.0174315,M0891_1.02,0.00465549,252.0,252.0,298.0,377.0,4.914566737527314e-07,1.003403843845378e-06,KDM2B,TLX2,TLX2$\longleftrightarrow$KDM2B,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
433,filter90$\longleftrightarrow$filter195,14009,M0607_1.02,0.0174315,M4604_1.02,0.0263842,144.0,78.0,266.0,167.0,0.0003715886574513597,0.0004647413346434883,KDM2B,ZNF263,KDM2B$\longleftrightarrow$ZNF263,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
434,filter91$\longleftrightarrow$filter101,14023,M0891_1.02,0.013369799999999998,M1110_1.02,0.00439645,270.0,144.0,150.0,386.0,0.004363165113245717,0.004787299053933511,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
435,filter91$\longleftrightarrow$filter102,14024,M0891_1.02,0.013369799999999998,M4604_1.02,0.0389065,264.0,378.0,118.0,226.0,3.322989977260509e-05,4.8143273088849355e-05,TLX2,ZNF263,TLX2$\longleftrightarrow$ZNF263,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
436,filter91$\longleftrightarrow$filter133,14055,M0891_1.02,0.013369799999999998,M0609_1.02,0.00486299,234.0,30.0,180.0,332.0,1.3688869742858334e-16,1.7422270404001872e-15,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
437,filter91$\longleftrightarrow$filter138,14060,M0891_1.02,0.013369799999999998,M0607_1.02,0.047259300000000004,204.0,12.0,160.0,345.0,1.2602488176361085e-07,2.982432703744039e-07,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
438,filter91$\longleftrightarrow$filter159,14081,M0891_1.02,0.013369799999999998,M0607_1.02,0.0061845,354.0,342.0,92.0,259.0,0.007427342919069808,0.008005835594784693,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
439,filter91$\longleftrightarrow$filter160,14082,M0891_1.02,0.013369799999999998,M1605_1.02,0.013323500000000002,30.0,210.0,128.0,344.0,0.0014788629625146848,0.0017173370338140245,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
440,filter91$\longleftrightarrow$filter161,14083,M0891_1.02,0.013369799999999998,M4459_1.02,0.0224206,6.0,6.0,158.0,239.0,4.257711780321152e-05,6.0636673811016674e-05,TLX2,EGR1,TLX2$\longleftrightarrow$EGR1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
441,filter92$\longleftrightarrow$filter101,14130,M1582_1.02,0.030343799999999997,M1110_1.02,0.00439645,108.0,192.0,183.0,439.0,8.936734991705282e-08,2.2033793554297377e-07,HMG20B,HHEX,HMG20B$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
442,filter92$\longleftrightarrow$filter102,14131,M1582_1.02,0.030343799999999997,M4604_1.02,0.0389065,432.0,348.0,139.0,257.0,7.309178139013134e-07,1.433463586967271e-06,HMG20B,ZNF263,HMG20B$\longleftrightarrow$ZNF263,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
443,filter92$\longleftrightarrow$filter130,14159,M1582_1.02,0.030343799999999997,M0891_1.02,0.040161,36.0,36.0,206.0,436.0,4.995892073713374e-07,1.0173625504276192e-06,HMG20B,TLX2,TLX2$\longleftrightarrow$HMG20B,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
444,filter92$\longleftrightarrow$filter133,14162,M1582_1.02,0.030343799999999997,M0609_1.02,0.00486299,48.0,12.0,220.0,381.0,2.9266869159213597e-21,7.894613943540415e-20,HMG20B,DNMT1,HMG20B$\longleftrightarrow$DNMT1,Sox,CxxC,Sox$\longleftrightarrow$CxxC
445,filter95$\longleftrightarrow$filter101,14445,M1605_1.02,0.00788173,M1110_1.02,0.00439645,36.0,84.0,182.0,406.0,1.0769927550099261e-07,2.587221086186109e-07,SOX1,HHEX,SOX1$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
446,filter95$\longleftrightarrow$filter102,14446,M1605_1.02,0.00788173,M4604_1.02,0.0389065,6.0,396.0,141.0,248.0,4.066374703311962e-09,1.3482573625668725e-08,SOX1,ZNF263,SOX1$\longleftrightarrow$ZNF263,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
447,filter95$\longleftrightarrow$filter130,14474,M1605_1.02,0.00788173,M0891_1.02,0.040161,192.0,84.0,209.0,400.0,4.2272822003525e-10,1.754483524626854e-09,SOX1,TLX2,SOX1$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
448,filter95$\longleftrightarrow$filter133,14477,M1605_1.02,0.00788173,M0609_1.02,0.00486299,60.0,18.0,222.0,347.0,6.929548624646777e-21,1.7231838493945854e-19,SOX1,DNMT1,SOX1$\longleftrightarrow$DNMT1,Sox,CxxC,Sox$\longleftrightarrow$CxxC
449,filter95$\longleftrightarrow$filter159,14503,M1605_1.02,0.00788173,M0607_1.02,0.0061845,198.0,240.0,109.0,274.0,0.004187757047932709,0.00460595393350719,SOX1,KDM2B,SOX1$\longleftrightarrow$KDM2B,Sox,CxxC,Sox$\longleftrightarrow$CxxC
450,filter95$\longleftrightarrow$filter161,14505,M1605_1.02,0.00788173,M4459_1.02,0.0224206,48.0,384.0,171.0,264.0,0.0004419426254938469,0.0005454452799328865,SOX1,EGR1,SOX1$\longleftrightarrow$EGR1,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
451,filter95$\longleftrightarrow$filter193,14537,M1605_1.02,0.00788173,M0891_1.02,0.00465549,120.0,372.0,170.0,376.0,2.949140152441873e-06,5.0781134181513715e-06,SOX1,TLX2,SOX1$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
452,filter98$\longleftrightarrow$filter101,14751,M0607_1.02,0.00180572,M1110_1.02,0.00439645,396.0,234.0,151.0,340.0,0.00014135280102886208,0.00018561302214309736,KDM2B,HHEX,KDM2B$\longleftrightarrow$HHEX,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
453,filter98$\longleftrightarrow$filter102,14752,M0607_1.02,0.00180572,M4604_1.02,0.0389065,396.0,354.0,118.0,204.0,3.8796622558476546e-07,8.135023030542219e-07,KDM2B,ZNF263,KDM2B$\longleftrightarrow$ZNF263,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
454,filter98$\longleftrightarrow$filter130,14780,M0607_1.02,0.00180572,M0891_1.02,0.040161,456.0,36.0,168.0,340.0,7.031956380970252e-10,2.780461759084263e-09,KDM2B,TLX2,TLX2$\longleftrightarrow$KDM2B,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
455,filter98$\longleftrightarrow$filter133,14783,M0607_1.02,0.00180572,M0609_1.02,0.00486299,504.0,510.0,175.0,304.0,1.05462781503755e-14,1.0020538314222452e-13,KDM2B,DNMT1,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
456,filter99$\longleftrightarrow$filter101,14851,M0891_1.02,0.0105249,M1110_1.02,0.00439645,180.0,48.0,107.0,352.0,1.924747435225584e-06,3.4515330063791734e-06,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
457,filter99$\longleftrightarrow$filter102,14852,M0891_1.02,0.0105249,M4604_1.02,0.0389065,438.0,276.0,89.0,208.0,1.4514541276088978e-06,2.68135721890837e-06,TLX2,ZNF263,TLX2$\longleftrightarrow$ZNF263,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
458,filter99$\longleftrightarrow$filter133,14883,M0891_1.02,0.0105249,M0609_1.02,0.00486299,102.0,288.0,123.0,309.0,2.195800992913494e-15,2.306678072753681e-14,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
459,filter99$\longleftrightarrow$filter155,14905,M0891_1.02,0.0105249,M0609_1.02,0.0062106,372.0,42.0,71.0,267.0,0.014047870079748307,0.01488494356319536,TLX2,DNMT1,TLX2$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
460,filter100$\longleftrightarrow$filter101,14950,M1605_1.02,0.00800558,M1110_1.02,0.00439645,270.0,354.0,221.0,316.0,1.3187493636883758e-06,2.45329002023384e-06,SOX1,HHEX,SOX1$\longleftrightarrow$HHEX,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
461,filter100$\longleftrightarrow$filter102,14951,M1605_1.02,0.00800558,M4604_1.02,0.0389065,138.0,210.0,171.0,183.0,8.82018029094151e-08,2.1763282066718467e-07,SOX1,ZNF263,SOX1$\longleftrightarrow$ZNF263,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
462,filter100$\longleftrightarrow$filter130,14979,M1605_1.02,0.00800558,M0891_1.02,0.040161,126.0,18.0,249.0,315.0,6.165441611727853e-14,5.150813818931693e-13,SOX1,TLX2,SOX1$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
463,filter100$\longleftrightarrow$filter133,14982,M1605_1.02,0.00800558,M0609_1.02,0.00486299,264.0,216.0,278.0,275.0,2.453395720269833e-24,1.419847014112523e-22,SOX1,DNMT1,SOX1$\longleftrightarrow$DNMT1,Sox,CxxC,Sox$\longleftrightarrow$CxxC
464,filter100$\longleftrightarrow$filter138,14987,M1605_1.02,0.00800558,M0607_1.02,0.047259300000000004,84.0,210.0,237.0,275.0,8.267499982156865e-14,6.79985851245615e-13,SOX1,KDM2B,SOX1$\longleftrightarrow$KDM2B,Sox,CxxC,Sox$\longleftrightarrow$CxxC
